Grain,HS2,Category,OriginYearMonth,TargetYearMonth,Horizon,Method,ActualEUR,ForecastEUR,APE,ResidualPct,RedSeaRegime
category,64,Footwear,2020-06,2020-07,1,seasonal-naive,9535634,15485449,0.6239558900855465,-0.38421972782319713,pre-Nov 2023
category,64,Footwear,2020-06,2020-07,1,last-month naive,9535634,7180349,0.2469982593711126,0.3280181785035797,pre-Nov 2023
category,64,Footwear,2020-06,2020-08,2,seasonal-naive + trend,11129644,13387523.10923994,0.20287073955284998,-0.1686554780011228,pre-Nov 2023
category,64,Footwear,2020-06,2020-08,2,seasonal-naive,11129644,15344547,0.3787095975396877,-0.27468409461680426,pre-Nov 2023
category,64,Footwear,2020-06,2020-08,2,last-month naive,11129644,7180349,0.35484468326210616,0.5500143516700929,pre-Nov 2023
category,64,Footwear,2020-06,2020-09,3,seasonal-naive + trend,15558898,9653399.302439412,0.3795576458924397,0.611753281154367,pre-Nov 2023
category,64,Footwear,2020-06,2020-09,3,seasonal-naive,15558898,11064559,0.288859725155342,0.4061923299428382,pre-Nov 2023
category,64,Footwear,2020-06,2020-09,3,last-month naive,15558898,7180349,0.5385052977402384,1.166872111648055,pre-Nov 2023
category,64,Footwear,2020-07,2020-08,1,seasonal-naive + trend,11129644,13010040.154636825,0.16895384566090565,-0.14453423143099559,pre-Nov 2023
category,64,Footwear,2020-07,2020-08,1,seasonal-naive,11129644,15344547,0.3787095975396877,-0.27468409461680426,pre-Nov 2023
category,64,Footwear,2020-07,2020-08,1,last-month naive,11129644,9535634,0.14322201141384217,0.16716350480733635,pre-Nov 2023
category,64,Footwear,2020-07,2020-09,2,seasonal-naive + trend,15558898,9381206.032563116,0.3970520256278358,0.6585178862923903,pre-Nov 2023
category,64,Footwear,2020-07,2020-09,2,seasonal-naive,15558898,11064559,0.288859725155342,0.4061923299428382,pre-Nov 2023
category,64,Footwear,2020-07,2020-09,2,last-month naive,15558898,9535634,0.38712664611593955,0.6316584717911782,pre-Nov 2023
category,64,Footwear,2020-07,2020-10,3,seasonal-naive + trend,9973500,6940606.4523573285,0.30409520706298404,0.4369781759650946,pre-Nov 2023
category,64,Footwear,2020-07,2020-10,3,seasonal-naive,9973500,8186021,0.1792228405273976,0.21835749016524633,pre-Nov 2023
category,64,Footwear,2020-07,2020-10,3,last-month naive,9973500,9535634,0.0439029427984158,0.04591891844842199,pre-Nov 2023
category,64,Footwear,2020-08,2020-09,1,seasonal-naive + trend,15558898,9207147.941211421,0.408239070581257,0.6898716192403067,pre-Nov 2023
category,64,Footwear,2020-08,2020-09,1,seasonal-naive,15558898,11064559,0.288859725155342,0.4061923299428382,pre-Nov 2023
category,64,Footwear,2020-08,2020-09,1,last-month naive,15558898,11129644,0.2846765882776531,0.39796906352080985,pre-Nov 2023
category,64,Footwear,2020-08,2020-10,2,seasonal-naive + trend,9973500,6811831.036091312,0.3170069648477153,0.46414377384834277,pre-Nov 2023
category,64,Footwear,2020-08,2020-10,2,seasonal-naive,9973500,8186021,0.1792228405273976,0.21835749016524633,pre-Nov 2023
category,64,Footwear,2020-08,2020-10,2,last-month naive,9973500,11129644,0.11592159221938136,-0.10387969282755136,pre-Nov 2023
category,64,Footwear,2020-08,2020-11,3,seasonal-naive + trend,5654078,6105807.280484551,0.07989441965331052,-0.07398354709431672,pre-Nov 2023
category,64,Footwear,2020-08,2020-11,3,seasonal-naive,5654078,7337567,0.2977477495004491,-0.229434225268403,pre-Nov 2023
category,64,Footwear,2020-08,2020-11,3,last-month naive,5654078,11129644,0.9684277436568791,-0.4919803364779682,pre-Nov 2023
category,64,Footwear,2020-09,2020-10,1,seasonal-naive + trend,9973500,7135465.740455793,0.28455750333826707,0.39773637247719745,pre-Nov 2023
category,64,Footwear,2020-09,2020-10,1,seasonal-naive,9973500,8186021,0.1792228405273976,0.21835749016524633,pre-Nov 2023
category,64,Footwear,2020-09,2020-10,1,last-month naive,9973500,15558898,0.5600238632375796,-0.35898416455972654,pre-Nov 2023
category,64,Footwear,2020-09,2020-11,2,seasonal-naive + trend,5654078,6395898.318218215,0.13120093465605098,-0.11598375729413932,pre-Nov 2023
category,64,Footwear,2020-09,2020-11,2,seasonal-naive,5654078,7337567,0.2977477495004491,-0.229434225268403,pre-Nov 2023
category,64,Footwear,2020-09,2020-11,2,last-month naive,5654078,15558898,1.751801089408388,-0.6366016410673815,pre-Nov 2023
category,64,Footwear,2020-09,2020-12,3,seasonal-naive + trend,6257184,7433123.553938353,0.18793430941751968,-0.1582026109757446,pre-Nov 2023
category,64,Footwear,2020-09,2020-12,3,seasonal-naive,6257184,8527503,0.36283398410531,-0.26623491073529965,pre-Nov 2023
category,64,Footwear,2020-09,2020-12,3,last-month naive,6257184,15558898,1.4865655221262473,-0.5978388700793591,pre-Nov 2023
category,64,Footwear,2020-10,2020-11,1,seasonal-naive + trend,5654078,6597652.970119477,0.1668839676636009,-0.14301676283867806,pre-Nov 2023
category,64,Footwear,2020-10,2020-11,1,seasonal-naive,5654078,7337567,0.2977477495004491,-0.229434225268403,pre-Nov 2023
category,64,Footwear,2020-10,2020-11,1,last-month naive,5654078,9973500,0.7639480742925725,-0.4330898882037399,pre-Nov 2023
category,64,Footwear,2020-10,2020-12,2,seasonal-naive + trend,6257184,7667596.833617022,0.22540696160078116,-0.18394457405915676,pre-Nov 2023
category,64,Footwear,2020-10,2020-12,2,seasonal-naive,6257184,8527503,0.36283398410531,-0.26623491073529965,pre-Nov 2023
category,64,Footwear,2020-10,2020-12,2,last-month naive,6257184,9973500,0.5939278755427362,-0.3726190404572116,pre-Nov 2023
category,64,Footwear,2020-10,2021-01,3,seasonal-naive + trend,12532465,12003644.470992919,0.04219605073759081,0.04405499765383653,pre-Nov 2023
category,64,Footwear,2020-10,2021-01,3,seasonal-naive,12532465,13349830,0.06521981110659396,-0.061226622361483254,pre-Nov 2023
category,64,Footwear,2020-10,2021-01,3,last-month naive,12532465,9973500,0.2041868858201479,0.25657642753296234,pre-Nov 2023
category,64,Footwear,2020-11,2020-12,1,seasonal-naive + trend,6257184,7432485.049961387,0.18783226607390596,-0.15813029451939403,pre-Nov 2023
category,64,Footwear,2020-11,2020-12,1,seasonal-naive,6257184,8527503,0.36283398410531,-0.26623491073529965,pre-Nov 2023
category,64,Footwear,2020-11,2020-12,1,last-month naive,6257184,5654078,0.0963861698808921,0.10666743543332795,pre-Nov 2023
category,64,Footwear,2020-11,2021-01,2,seasonal-naive + trend,12532465,11635576.31050098,0.07156522595507113,0.07708158715693252,pre-Nov 2023
category,64,Footwear,2020-11,2021-01,2,seasonal-naive,12532465,13349830,0.06521981110659396,-0.061226622361483254,pre-Nov 2023
category,64,Footwear,2020-11,2021-01,2,last-month naive,12532465,5654078,0.5488454984713702,1.2165355695482092,pre-Nov 2023
category,64,Footwear,2020-11,2021-02,3,seasonal-naive + trend,13022291,15244367.059953494,0.17063633887105534,-0.1457637467803319,pre-Nov 2023
category,64,Footwear,2020-11,2021-02,3,seasonal-naive,13022291,17490299,0.3431046042512796,-0.25545635326188537,pre-Nov 2023
category,64,Footwear,2020-11,2021-02,3,last-month naive,13022291,5654078,0.5658154160431524,1.3031679081894518,pre-Nov 2023
category,64,Footwear,2020-12,2021-01,1,seasonal-naive + trend,12532465,11133770.500635259,0.1116056976312913,0.12562630954939621,pre-Nov 2023
category,64,Footwear,2020-12,2021-01,1,seasonal-naive,12532465,13349830,0.06521981110659396,-0.061226622361483254,pre-Nov 2023
category,64,Footwear,2020-12,2021-01,1,last-month naive,12532465,6257184,0.5007220048091098,1.0028921955946957,pre-Nov 2023
category,64,Footwear,2020-12,2021-02,2,seasonal-naive + trend,13022291,14586925.455491971,0.12015047548023394,-0.10726279915983851,pre-Nov 2023
category,64,Footwear,2020-12,2021-02,2,seasonal-naive,13022291,17490299,0.3431046042512796,-0.25545635326188537,pre-Nov 2023
category,64,Footwear,2020-12,2021-02,2,last-month naive,13022291,6257184,0.5195020599677891,1.0811743749264846,pre-Nov 2023
category,64,Footwear,2020-12,2021-03,3,seasonal-naive + trend,18132668,13083571.243280608,0.27845305261858827,0.3859112059570494,pre-Nov 2023
category,64,Footwear,2020-12,2021-03,3,seasonal-naive,18132668,15687718,0.13483674878953278,0.15585122068104487,pre-Nov 2023
category,64,Footwear,2020-12,2021-03,3,last-month naive,18132668,6257184,0.654922044566194,1.8978959225108292,pre-Nov 2023
category,64,Footwear,2021-01,2021-02,1,seasonal-naive + trend,13022291,14876931.130087476,0.14242041819580564,-0.12466550485917124,pre-Nov 2023
category,64,Footwear,2021-01,2021-02,1,seasonal-naive,13022291,17490299,0.3431046042512796,-0.25545635326188537,pre-Nov 2023
category,64,Footwear,2021-01,2021-02,1,last-month naive,13022291,12532465,0.03761442591015667,0.039084569555949286,pre-Nov 2023
category,64,Footwear,2021-01,2021-03,2,seasonal-naive + trend,18132668,13343688.422606934,0.2641078288861334,0.3588947392746039,pre-Nov 2023
category,64,Footwear,2021-01,2021-03,2,seasonal-naive,18132668,15687718,0.13483674878953278,0.15585122068104487,pre-Nov 2023
category,64,Footwear,2021-01,2021-03,2,last-month naive,18132668,12532465,0.3088460561898558,0.44685566646306213,pre-Nov 2023
category,64,Footwear,2021-01,2021-04,3,seasonal-naive + trend,10779480,8009779.713437424,0.25694191988505716,0.3457898201514895,pre-Nov 2023
category,64,Footwear,2021-01,2021-04,3,seasonal-naive,10779480,9416824,0.1264120347178157,0.14470441414217788,pre-Nov 2023
category,64,Footwear,2021-01,2021-04,3,last-month naive,10779480,12532465,0.16262240850207987,-0.13987551531163261,pre-Nov 2023
category,64,Footwear,2021-02,2021-03,1,seasonal-naive + trend,18132668,12999922.824553771,0.2830661861479088,0.394828895887881,pre-Nov 2023
category,64,Footwear,2021-02,2021-03,1,seasonal-naive,18132668,15687718,0.13483674878953278,0.15585122068104487,pre-Nov 2023
category,64,Footwear,2021-02,2021-03,1,last-month naive,18132668,13022291,0.28183260179913955,0.39243302119419693,pre-Nov 2023
category,64,Footwear,2021-02,2021-04,2,seasonal-naive + trend,10779480,7803428.468844592,0.27608488824650246,0.3813774346798177,pre-Nov 2023
category,64,Footwear,2021-02,2021-04,2,seasonal-naive,10779480,9416824,0.1264120347178157,0.14470441414217788,pre-Nov 2023
category,64,Footwear,2021-02,2021-04,2,last-month naive,10779480,13022291,0.2080630048944847,-0.17222860401445492,pre-Nov 2023
category,64,Footwear,2021-02,2021-05,3,seasonal-naive + trend,9843619,3666233.9007443846,0.6275522345242757,1.6849402592675204,pre-Nov 2023
category,64,Footwear,2021-02,2021-05,3,seasonal-naive,9843619,4424245,0.5505469075956719,1.2249262868579838,pre-Nov 2023
category,64,Footwear,2021-02,2021-05,3,last-month naive,9843619,13022291,0.32291700847015714,-0.24409468349309657,pre-Nov 2023
category,64,Footwear,2021-03,2021-04,1,seasonal-naive + trend,10779480,7940042.496143983,0.26341136157365824,0.3576098623193726,pre-Nov 2023
category,64,Footwear,2021-03,2021-04,1,seasonal-naive,10779480,9416824,0.1264120347178157,0.14470441414217788,pre-Nov 2023
category,64,Footwear,2021-03,2021-04,1,last-month naive,10779480,18132668,0.6821468196981673,-0.4055215702399669,pre-Nov 2023
category,64,Footwear,2021-03,2021-05,2,seasonal-naive + trend,9843619,3730418.3781445352,0.6210318198881392,1.6387439697571125,pre-Nov 2023
category,64,Footwear,2021-03,2021-05,2,seasonal-naive,9843619,4424245,0.5505469075956719,1.2249262868579838,pre-Nov 2023
category,64,Footwear,2021-03,2021-05,2,last-month naive,9843619,18132668,0.84207332689329,-0.4571334455580392,pre-Nov 2023
category,64,Footwear,2021-03,2021-06,3,seasonal-naive + trend,7552904,6054299.857058489,0.19841429772462502,0.24752724151816546,pre-Nov 2023
category,64,Footwear,2021-03,2021-06,3,seasonal-naive,7552904,7180349,0.04932606054571857,0.051885361004040335,pre-Nov 2023
category,64,Footwear,2021-03,2021-06,3,last-month naive,7552904,18132668,1.400754464772755,-0.5834642756377605,pre-Nov 2023
category,64,Footwear,2021-04,2021-05,1,seasonal-naive + trend,9843619,3919174.5318094613,0.6018563363932045,1.5116561970143378,pre-Nov 2023
category,64,Footwear,2021-04,2021-05,1,seasonal-naive,9843619,4424245,0.5505469075956719,1.2249262868579838,pre-Nov 2023
category,64,Footwear,2021-04,2021-05,1,last-month naive,9843619,10779480,0.09507285887436318,-0.08681875192495371,pre-Nov 2023
category,64,Footwear,2021-04,2021-06,2,seasonal-naive + trend,7552904,6360642.534557542,0.1578547093200785,0.18744355762249953,pre-Nov 2023
category,64,Footwear,2021-04,2021-06,2,seasonal-naive,7552904,7180349,0.04932606054571857,0.051885361004040335,pre-Nov 2023
category,64,Footwear,2021-04,2021-06,2,last-month naive,7552904,10779480,0.42719674445749606,-0.29932575597338645,pre-Nov 2023
category,64,Footwear,2021-04,2021-07,3,seasonal-naive + trend,10945750,8447048.9128555,0.22828048211812801,0.2958075788269374,pre-Nov 2023
category,64,Footwear,2021-04,2021-07,3,seasonal-naive,10945750,9535634,0.1288277185208871,0.14787857839342408,pre-Nov 2023
category,64,Footwear,2021-04,2021-07,3,last-month naive,10945750,10779480,0.015190370691821026,0.015424677257158972,pre-Nov 2023
category,64,Footwear,2021-05,2021-06,1,seasonal-naive + trend,7552904,7420175.415076022,0.01757318574735995,0.01788752657441295,pre-Nov 2023
category,64,Footwear,2021-05,2021-06,1,seasonal-naive,7552904,7180349,0.04932606054571857,0.051885361004040335,pre-Nov 2023
category,64,Footwear,2021-05,2021-06,1,last-month naive,7552904,9843619,0.3032893043523392,-0.23271065245414313,pre-Nov 2023
category,64,Footwear,2021-05,2021-07,2,seasonal-naive + trend,10945750,9854127.838906301,0.09973022964106606,0.11077816108532003,pre-Nov 2023
category,64,Footwear,2021-05,2021-07,2,seasonal-naive,10945750,9535634,0.1288277185208871,0.14787857839342408,pre-Nov 2023
category,64,Footwear,2021-05,2021-07,2,last-month naive,10945750,9843619,0.10069031359203344,0.11196400429557463,pre-Nov 2023
category,64,Footwear,2021-05,2021-08,3,seasonal-naive + trend,11731115,11501378.385277422,0.0195835276290939,0.019974702772726526,pre-Nov 2023
category,64,Footwear,2021-05,2021-08,3,seasonal-naive,11731115,11129644,0.051271426458610284,0.054042249689208385,pre-Nov 2023
category,64,Footwear,2021-05,2021-08,3,last-month naive,11731115,9843619,0.1608965558687303,0.1917481771693927,pre-Nov 2023
category,64,Footwear,2021-06,2021-07,1,seasonal-naive + trend,10945750,10116243.79024882,0.07578340540859964,0.08199745151957996,pre-Nov 2023
category,64,Footwear,2021-06,2021-07,1,seasonal-naive,10945750,9535634,0.1288277185208871,0.14787857839342408,pre-Nov 2023
category,64,Footwear,2021-06,2021-07,1,last-month naive,10945750,7552904,0.3099692574743622,0.44921079362322097,pre-Nov 2023
category,64,Footwear,2021-06,2021-08,2,seasonal-naive + trend,11731115,11807310.557712266,0.0064951675703687345,-0.006453252613271616,pre-Nov 2023
category,64,Footwear,2021-06,2021-08,2,seasonal-naive,11731115,11129644,0.051271426458610284,0.054042249689208385,pre-Nov 2023
category,64,Footwear,2021-06,2021-08,2,last-month naive,11731115,7552904,0.3561648658290367,0.5531926527862661,pre-Nov 2023
category,64,Footwear,2021-06,2021-09,3,seasonal-naive + trend,10883931,16506254.883064387,0.5165710700540446,-0.34061777931425,pre-Nov 2023
category,64,Footwear,2021-06,2021-09,3,seasonal-naive,10883931,15558898,0.42952927577361527,-0.3004690306472862,pre-Nov 2023
category,64,Footwear,2021-06,2021-09,3,last-month naive,10883931,7552904,0.3060499924154242,0.4410259947696939,pre-Nov 2023
category,64,Footwear,2021-07,2021-08,1,seasonal-naive + trend,11731115,12300815.951145098,0.04856323982375909,-0.04631407813983783,pre-Nov 2023
category,64,Footwear,2021-07,2021-08,1,seasonal-naive,11731115,11129644,0.051271426458610284,0.054042249689208385,pre-Nov 2023
category,64,Footwear,2021-07,2021-08,1,last-month naive,11731115,10945750,0.06694717424558536,0.07175067948747231,pre-Nov 2023
category,64,Footwear,2021-07,2021-09,2,seasonal-naive + trend,10883931,17196160.15576415,0.5799585789145624,-0.36707201483281676,pre-Nov 2023
category,64,Footwear,2021-07,2021-09,2,seasonal-naive,10883931,15558898,0.42952927577361527,-0.3004690306472862,pre-Nov 2023
category,64,Footwear,2021-07,2021-09,2,last-month naive,10883931,10945750,0.005679841226483336,-0.005647762830322272,pre-Nov 2023
category,64,Footwear,2021-07,2021-10,3,seasonal-naive + trend,10678532,11023010.9686119,0.03225901918090424,-0.031250895929687994,pre-Nov 2023
category,64,Footwear,2021-07,2021-10,3,seasonal-naive,10678532,9973500,0.06602330732351601,0.07069052990424625,pre-Nov 2023
category,64,Footwear,2021-07,2021-10,3,last-month naive,10678532,10945750,0.025023851593084144,-0.02441294566384213,pre-Nov 2023
category,64,Footwear,2021-08,2021-09,1,seasonal-naive + trend,10883931,17622378.460844997,0.6191189066565194,-0.38238013533854653,pre-Nov 2023
category,64,Footwear,2021-08,2021-09,1,seasonal-naive,10883931,15558898,0.42952927577361527,-0.3004690306472862,pre-Nov 2023
category,64,Footwear,2021-08,2021-09,1,last-month naive,10883931,11731115,0.07783805318133678,-0.0722168353136083,pre-Nov 2023
category,64,Footwear,2021-08,2021-10,2,seasonal-naive + trend,10678532,11296223.651523236,0.0578442478351178,-0.054681251945639706,pre-Nov 2023
category,64,Footwear,2021-08,2021-10,2,seasonal-naive,10678532,9973500,0.06602330732351601,0.07069052990424625,pre-Nov 2023
category,64,Footwear,2021-08,2021-10,2,last-month naive,10678532,11731115,0.0985700094357539,-0.08972574218222223,pre-Nov 2023
category,64,Footwear,2021-08,2021-11,3,seasonal-naive + trend,9661929,6403943.413160595,0.33719825376893214,0.5087467793897108,pre-Nov 2023
category,64,Footwear,2021-08,2021-11,3,seasonal-naive,9661929,5654078,0.41480857497503865,0.7088425380760577,pre-Nov 2023
category,64,Footwear,2021-08,2021-11,3,last-month naive,9661929,11731115,0.2141586840474609,-0.176384427226227,pre-Nov 2023
category,64,Footwear,2021-09,2021-10,1,seasonal-naive + trend,10678532,10708899.72820277,0.0028438111345987943,-0.0028357468062562598,pre-Nov 2023
category,64,Footwear,2021-09,2021-10,1,seasonal-naive,10678532,9973500,0.06602330732351601,0.07069052990424625,pre-Nov 2023
category,64,Footwear,2021-09,2021-10,1,last-month naive,10678532,10883931,0.01923475998386295,-0.018871766092600183,pre-Nov 2023
category,64,Footwear,2021-09,2021-11,2,seasonal-naive + trend,9661929,6070983.542130372,0.3716592678200832,0.5914931959458958,pre-Nov 2023
